GNIS ID,Municipality Name,Municipality Type,2010 Muni Population,2010 Muni Housing Units,Muni Area (sq mi),County,REDC Region,# Cable Providers,# Hse Units Cable,% Hse Units Cable,# of DSL Providers,# Hse Units DSL,% Hse Units DSL,# Fiber Providers,# Hse Units Fiber,% Hse Units Fiber,# Wireline Providers,# Hse Units Wireline,% Hse Units Wireline,# Wireless Providers,# Hse Units Wireless,% Hse Units Wireless,# Satellite Providers
976882,Rensselaer Falls,Village,332,141,0.3,St. Lawrence,North Country Region,1,130,92,1,130,92,0,0,0,2,130,92,2,130,92,4
979415,Rensselaerville,Town,1843,1271,61.9,Albany,Capital Region,1,800,63,2,70,6,1,0,0,3,880,69,4,1100,87,4
979416,Rhinebeck,Town,7548,3653,39.6,Dutchess,Mid-Hudson Region,2,3500,96,1,3500,96,1,0,0,4,3500,96,6,3500,96,4
962436,Rhinebeck,Village,2657,1424,1.5,Dutchess,Mid-Hudson Region,2,1300,91,1,1300,91,1,0,0,4,1300,91,5,1300,91,4
962466,Richburg,Village,450,192,1,Allegany,Western NY Region,1,180,94,1,180,94,0,0,0,2,180,94,2,180,94,4
979417,Richfield,Town,2388,1436,32.4,Otsego,Mohawk Valley Region,1,1100,77,2,1200,84,0,0,0,3,1200,84,3,1300,91,4
962471,Richfield Springs,Village,1264,684,1,Otsego,Mohawk Valley Region,1,660,96,1,660,96,0,0,0,2,660,96,3,660,96,4
979418,Richford,Town,1172,563,37.8,Tioga,Southern Tier Region,2,270,48,1,540,96,1,0,0,4,540,96,4,540,96,4
979419,Richland,Town,5718,2766,58,Oswego,Central NY Region,1,2200,80,2,2400,87,1,0,0,4,2500,90,4,2600,94,4
974141,Richmond,County,468730,176656,102.3,Richmond,New York City,2,171000,97,2,171000,97,3,169000,96,6,171000,97,6,170000,96,4
978648,Richmond,Town,3361,1929,44.4,Ontario,Finger Lakes Region,1,1500,78,1,1800,93,1,0,0,3,1800,93,4,1800,93,4
979421,Richmondville,Town,2610,1251,30.2,Schoharie,Mohawk Valley Region,1,1000,80,2,360,29,0,0,0,3,1000,80,4,1200,96,4
962483,Richmondville,Village,918,396,1.8,Schoharie,Mohawk Valley Region,1,380,96,0,0,0,0,0,0,1,380,96,3,380,96,4
976888,Richville,Village,323,123,0.7,St. Lawrence,North Country Region,1,110,89,1,110,89,0,0,0,2,110,89,2,110,89,4
979422,Ridgeway,Town,6780,2981,50.3,Orleans,Finger Lakes Region,1,2800,94,1,2400,81,0,0,0,2,2800,94,4,2800,94,4
979423,Riga,Town,5590,2232,35.3,Monroe,Finger Lakes Region,1,2100,94,1,2000,90,2,0,0,4,2100,94,5,2100,94,4
979424,Ripley,Town,2415,1259,49,Chautauqua,Western NY Region,1,710,56,1,1100,87,1,0,0,3,1200,95,4,1200,95,4
979425,Riverhead,Town,33506,15424,210.6,Suffolk,Long Island Region,2,14900,97,1,13000,84,3,0,0,6,14900,97,5,14800,96,4
962569,Riverside,Village,497,236,0.3,Steuben,Southern Tier Region,1,220,93,1,220,93,1,0,0,3,220,93,3,220,93,4
979426,Rochester,City,210565,97158,36.6,Monroe,Finger Lakes Region,1,94200,97,1,93900,97,4,0,0,6,94200,97,5,94200,97,4
979427,Rochester,Town,7313,4019,89.2,Ulster,Mid-Hudson Region,1,3700,92,1,3000,75,1,0,0,3,3800,95,6,3800,95,4
974142,Rockland,County,311687,104057,199.3,Rockland,Mid-Hudson Region,1,100000,96,2,95000,91,5,97500,94,7,100000,96,4,100000,96,4
979428,Rockland,Town,3775,2755,95.2,Sullivan,Mid-Hudson Region,1,2400,87,2,660,24,0,0,0,3,2500,91,3,2600,94,4
962765,Rockville Centre,Village,24023,9679,3.3,Nassau,Long Island Region,1,9300,96,2,9300,96,4,9300,96,6,9300,96,4,9300,96,4
979429,Rodman,Town,1176,476,42.3,Jefferson,North Country Region,1,190,40,1,440,92,0,0,0,2,440,92,3,460,97,4
979430,Rome,City,33725,14893,75.4,Oneida,Mohawk Valley Region,1,14400,97,1,14000,94,2,0,0,4,14400,97,5,14400,97,4
979431,Romulus,Town,4316,1101,51.4,Seneca,Finger Lakes Region,1,720,65,1,920,84,1,0,0,3,1000,91,6,1000,91,4
979432,Root,Town,1715,786,50.9,Montgomery,Mohawk Valley Region,1,250,32,2,660,84,0,0,0,3,710,90,4,760,97,4
979433,Rose,Town,2369,982,33.9,Wayne,Finger Lakes Region,1,590,60,1,80,8,0,0,0,2,690,70,4,950,97,4
979434,Roseboom,Town,711,477,33,Otsego,Mohawk Valley Region,0,0,0,1,0,0,0,0,0,1,0,0,5,440,92,4
979435,Rosendale,Town,6075,2897,20.7,Ulster,Mid-Hudson Region,1,2800,97,1,2700,93,1,0,0,3,2800,97,5,2800,97,4
962929,Roslyn,Village,2770,1288,0.7,Nassau,Long Island Region,1,1200,93,2,1200,93,2,1100,85,4,1200,93,4,1200,93,4
962931,Roslyn Estates,Village,1251,428,0.4,Nassau,Long Island Region,1,410,96,2,410,96,2,400,93,4,410,96,4,410,96,4
962933,Roslyn Harbor,Village,1051,382,1.2,Nassau,Long Island Region,1,370,97,2,370,97,3,360,94,5,370,97,4,360,94,4
979436,Rossie,Town,877,526,39.1,St. Lawrence,North Country Region,1,0,0,2,380,72,0,0,0,3,380,72,3,510,97,4
979437,Rotterdam,Town,29094,13003,36.5,Schenectady,Capital Region,1,12600,97,2,12500,96,4,210,2,6,12600,97,4,12600,97,4
962980,Round Lake,Village,623,311,1.1,Saratoga,Capital Region,1,300,96,1,290,93,1,0,0,3,300,96,5,300,96,4
963048,Rouses Point,Village,2209,1140,2.1,Clinton,North Country Region,1,1100,96,1,1100,96,2,0,0,3,1100,96,3,1000,88,4
979438,Roxbury,Town,2502,2191,87.6,Delaware,Southern Tier Region,2,1200,55,1,0,0,1,0,0,3,1200,55,5,2100,96,4
979439,Royalton,Town,7660,3188,71,Niagara,Western NY Region,1,3000,94,1,2800,88,0,0,0,2,3000,94,6,3000,94,4
979440,Rush,Town,3478,1412,30.7,Monroe,Finger Lakes Region,1,1300,92,1,1000,71,2,0,0,4,1300,92,5,1300,92,4
979441,Rushford,Town,1150,1361,36.1,Allegany,Western NY Region,0,0,0,2,30,2,0,0,0,2,30,2,3,1300,96,4
963107,Rushville,Village,677,278,0.6,Ontario,Finger Lakes Region,1,260,94,1,260,94,0,0,0,2,260,94,3,260,94,4
979442,Russell,Town,1856,990,97.1,St. Lawrence,North Country Region,1,370,37,2,820,83,1,0,0,4,870,88,3,960,97,4
963113,Russell Gardens,Village,945,359,0.2,Nassau,Long Island Region,1,340,95,2,340,95,2,340,95,4,340,95,4,340,95,4
979443,Russia,Town,2587,1403,60.4,Herkimer,Mohawk Valley Region,1,900,64,2,1100,78,1,0,0,4,1300,93,3,1300,93,4
979444,Rutland,Town,3060,1280,45.4,Jefferson,North Country Region,1,960,75,1,890,70,0,0,0,2,1000,78,4,1200,94,4
979445,Rye,City,15720,5957,9,Westchester,Mid-Hudson Region,1,5700,96,2,5600,94,5,5700,96,7,5700,96,4,5700,96,4
979446,Rye,Town,45928,16556,7.4,Westchester,Mid-Hudson Region,1,16000,97,2,15800,95,5,15800,95,7,16000,97,4,16000,97,4
979940,Rye Brook,Village,9347,3603,3.5,Westchester,Mid-Hudson Region,1,3400,94,2,3400,94,5,3400,94,7,3400,94,4,3400,94,4
963166,Sackets Harbor,Village,1450,938,2.2,Jefferson,North Country Region,1,900,96,1,900,96,0,0,0,2,900,96,4,900,96,4
963208,Saddle Rock,Village,830,280,0.3,Nassau,Long Island Region,1,270,96,2,270,96,2,270,96,4,270,96,4,260,93,4
2391112,Sagaponack,Village,313,676,4.7,Suffolk,Long Island Region,1,650,96,1,620,92,0,0,0,2,650,96,5,650,96,4
963216,Sag Harbor,Village,2169,1941,1.8,Suffolk,Long Island Region,1,1800,93,1,1800,93,1,0,0,3,1800,93,5,1800,93,4
979450,Salamanca,City,5815,2842,6.5,Cattaraugus,Western NY Region,1,2700,95,1,2700,95,1,0,0,3,2700,95,3,2700,95,4
979451,Salamanca,Town,481,237,22.9,Cattaraugus,Western NY Region,1,110,46,1,150,63,0,0,0,2,150,63,3,220,93,4
979452,Salem,Town,2715,1356,52.4,Washington,Capital Region,1,790,58,1,1000,74,1,250,18,3,1100,81,4,1300,96,4
964292,Salem,Village,946,417,2.9,Washington,Capital Region,1,400,96,1,400,96,1,180,43,3,400,96,4,400,96,4
979453,Salina,Town,33710,15752,15.5,Onondaga,Central NY Region,1,15200,96,1,11100,70,6,15000,95,7,15200,96,6,15200,96,4
979454,Salisbury,Town,1958,960,108.9,Herkimer,Mohawk Valley Region,1,470,49,1,590,61,0,0,0,2,680,71,3,910,95,4
964335,Saltaire,Village,37,459,0.3,Suffolk,Long Island Region,0,0,0,0,0,0,1,430,94,1,430,94,6,440,96,4
979455,Sand Lake,Town,8530,3673,36,Rensselaer,Capital Region,1,3500,95,1,3200,87,1,0,0,3,3500,95,5,3500,95,4
964415,Sands Point,Village,2675,934,5.8,Nassau,Long Island Region,1,900,96,2,900,96,3,900,96,5,900,96,4,890,95,4
979456,Sandy Creek,Town,3939,2653,42.8,Oswego,Central NY Region,1,2000,75,1,2500,94,0,0,0,2,2500,94,4,2500,94,4
964425,Sandy Creek,Village,771,329,1.4,Oswego,Central NY Region,1,310,94,1,310,94,0,0,0,2,310,94,3,310,94,4
979457,Sanford,Town,2407,1739,91,Broome,Southern Tier Region,3,900,52,2,1600,92,1,0,0,6,1600,92,5,1600,92,4
979458,Sangerfield,Town,2561,1096,31,Oneida,Mohawk Valley Region,1,810,74,2,1000,91,0,0,0,3,1000,91,3,1000,91,4
979459,Santa Clara,Town,345,850,191.6,Franklin,North Country Region,1,490,58,1,430,51,0,0,0,2,550,65,3,730,86,4
979460,Saranac,Town,4007,1777,115.9,Clinton,North Country Region,1,1300,73,1,0,0,0,0,0,2,1400,79,5,1600,90,4
964482,Saranac Lake,Village,5406,3025,3.1,Essex,North Country Region,1,2900,96,1,2900,96,0,0,0,2,2900,96,3,2900,96,4
974143,Saratoga,County,219607,98656,843.6,Saratoga,Capital Region,1,95100,96,2,88100,89,6,970,1,8,95500,97,6,94300,96,4
979461,Saratoga,Town,5674,2632,42.8,Saratoga,Capital Region,1,2500,95,1,2400,91,1,520,20,3,2500,95,6,2500,95,4
979462,Saratoga Springs,City,26586,12936,28.9,Saratoga,Capital Region,1,12500,97,1,12300,95,5,2100,16,6,12500,97,6,12500,97,4
979463,Sardinia,Town,2775,1182,50.5,Erie,Western NY Region,1,490,41,1,690,58,1,0,0,3,810,69,5,1100,93,4
979464,Saugerties,Town,19482,9106,68,Ulster,Mid-Hudson Region,2,8700,96,1,8200,90,2,0,0,4,8800,97,7,8800,97,4
964502,Saugerties,Village,3971,2002,2.4,Ulster,Mid-Hudson Region,1,1900,95,1,1900,95,1,0,0,3,1900,95,5,1900,95,4
979465,Savannah,Town,1730,695,36.2,Wayne,Finger Lakes Region,1,440,63,1,660,95,0,0,0,2,660,95,4,670,96,4
964516,Savona,Village,827,332,1,Steuben,Southern Tier Region,1,320,96,0,0,0,0,0,0,1,320,96,3,320,96,4
979466,Scarsdale,Town,17166,5647,6.7,Westchester,Mid-Hudson Region,1,5400,96,2,5400,96,4,5400,96,6,5400,96,4,5400,96,4
977410,Scarsdale,Village,17166,5647,6.7,Westchester,Mid-Hudson Region,1,5400,96,2,5400,96,4,5400,96,6,5400,96,4,5400,96,4
979467,Schaghticoke,Town,7679,3040,51.9,Rensselaer,Capital Region,1,2800,92,1,1900,63,0,0,0,2,2800,92,6,2900,95,4
964566,Schaghticoke,Village,592,277,1,Rensselaer,Capital Region,1,260,94,0,0,0,0,0,0,1,260,94,5,260,94,4
979468,Schenectady,City,66135,30095,11,Schenectady,Capital Region,1,29100,97,1,28000,93,4,25300,84,5,29100,97,4,29100,97,4
974144,Schenectady,County,154727,68196,209.5,Schenectady,Capital Region,1,65700,96,3,60100,88,5,33300,49,8,65800,96,5,66100,97,4
979469,Schodack,Town,12794,5372,63.6,Rensselaer,Capital Region,1,5000,93,2,4700,87,1,0,0,4,5100,95,5,5200,97,4
974145,Schoharie,County,32749,17231,625.8,Schoharie,Mohawk Valley Region,2,10000,58,3,10900,63,2,0,0,6,14100,82,7,16400,95,4
979470,Schoharie,Town,3205,1526,29.9,Schoharie,Mohawk Valley Region,1,1300,85,1,1300,85,1,0,0,3,1400,92,4,1400,92,4
964598,Schoharie,Village,922,482,1.6,Schoharie,Mohawk Valley Region,1,460,95,1,460,95,1,0,0,3,460,95,3,460,95,4
979471,Schroeppel,Town,8501,3659,43.1,Oswego,Central NY Region,1,3500,96,1,1700,46,1,0,0,3,3500,96,6,3500,96,4
979472,Schroon,Town,1654,2258,141.8,Essex,North Country Region,1,1800,80,2,1700,75,0,0,0,3,2000,89,2,1900,84,4
974146,Schuyler,County,18343,9455,342.4,Schuyler,Southern Tier Region,2,6900,73,4,7700,81,5,2300,24,9,8700,92,5,9100,96,4
979473,Schuyler,Town,3420,1590,40,Herkimer,Mohawk Valley Region,1,1400,88,2,1100,69,1,0,0,4,1400,88,5,1500,94,4
979474,Schuyler Falls,Town,5181,2120,37.3,Clinton,North Country Region,1,2000,94,2,1500,71,2,50,2,4,2000,94,5,2000,94,4
964639,Schuylerville,Village,1386,663,0.6,Saratoga,Capital Region,1,640,97,1,640,97,1,250,38,3,640,97,5,640,97,4
979475,Scio,Town,1833,975,35.3,Allegany,Western NY Region,1,820,84,1,480,49,0,0,0,2,890,91,4,940,96,4
979476,Scipio,Town,1713,813,39.2,Cayuga,Central NY Region,0,0,0,1,190,23,2,170,21,2,300,37,6,780,96,4
964672,Scotia,Village,7729,3519,1.8,Schenectady,Capital Region,1,3400,97,1,2700,77,1,3200,91,2,3400,97,4,3400,97,4
979477,Scott,Town,1176,493,22.3,Cortland,Central NY Region,1,470,95,1,310,63,1,0,0,3,470,95,4,470,95,4
964695,Scottsville,Village,2001,880,1,Monroe,Finger Lakes Region,1,850,97,1,850,97,0,0,0,2,850,97,5,850,97,4
979478,Scriba,Town,6840,3121,40.8,Oswego,Central NY Region,1,3000,96,2,2600,83,1,0,0,4,3000,96,4,3000,96,4
964716,Sea Cliff,Village,4995,2049,1.1,Nassau,Long Island Region,1,1900,93,2,1900,93,4,1900,93,6,1900,93,4,1900,93,4
979479,Sempronius,Town,895,454,29.7,Cayuga,Central NY Region,1,40,9,1,380,84,1,0,0,3,400,88,3,440,97,4
974147,Seneca,County,35251,16043,390.4,Seneca,Finger Lakes Region,1,12500,78,5,13100,82,3,0,0,8,14900,93,6,15500,97,4
979480,Seneca,Town,2721,1078,50.5,Ontario,Finger Lakes Region,1,850,79,3,1000,93,3,0,0,7,1000,93,6,1000,93,4
979481,Seneca Falls,Town,9040,4281,27.5,Seneca,Finger Lakes Region,1,4100,96,1,4000,93,2,0,0,4,4100,96,5,4100,96,4
964826,Seneca Falls,Village,6681,3131,4.4,Seneca,Finger Lakes Region,1,3000,96,1,2900,93,2,0,0,4,3000,96,5,3000,96,4
979482,Sennett,Town,3595,1314,28.8,Cayuga,Central NY Region,1,1000,76,1,700,53,3,1100,84,4,1200,91,7,1200,91,4
979483,Seward,Town,1763,790,36.5,Schoharie,Mohawk Valley Region,1,560,71,1,480,61,0,0,0,2,670,85,4,760,96,4
979484,Shandaken,Town,3085,2776,123.3,Ulster,Mid-Hudson Region,1,2500,90,1,420,15,0,0,0,2,2500,90,5,2200,79,4
979485,Sharon,Town,1846,915,39.1,Schoharie,Mohawk Valley Region,1,590,64,2,140,15,0,0,0,3,650,71,4,880,96,4
964946,Sharon Springs,Village,558,299,1.7,Schoharie,Mohawk Valley Region,1,290,97,1,40,13,0,0,0,2,290,97,4,290,97,4
979486,Shawangunk,Town,14332,4333,56.7,Ulster,Mid-Hudson Region,2,4100,95,2,4100,95,2,0,0,5,4200,97,5,4200,97,4
979487,Shelby,Town,5319,2192,46.7,Orleans,Finger Lakes Region,1,2000,91,1,1800,82,0,0,0,2,2000,91,4,2100,96,4
979488,Sheldon,Town,2409,1112,47.4,Wyoming,Finger Lakes Region,1,1000,90,1,50,4,0,0,0,2,1000,90,5,1000,90,4
979489,Shelter Island,Town,2392,2754,29.4,Suffolk,Long Island Region,1,2600,94,1,2200,80,0,0,0,2,2600,94,5,2600,94,4
979490,Sherburne,Town,4048,1832,43.6,Chenango,Southern Tier Region,1,1400,76,1,1700,93,0,0,0,2,1700,93,3,1700,93,4
965062,Sherburne,Village,1367,685,1.5,Chenango,Southern Tier Region,1,660,96,1,660,96,0,0,0,2,660,96,2,660,96,4
979491,Sheridan,Town,2673,1169,37.4,Chautauqua,Western NY Region,1,910,78,2,940,80,2,0,0,5,1000,86,5,1100,94,4
979492,Sherman,Town,1653,652,36.5,Chautauqua,Western NY Region,1,360,55,2,620,95,1,0,0,4,620,95,3,630,97,4
965073,Sherman,Village,730,318,0.8,Chautauqua,Western NY Region,1,300,94,1,300,94,0,0,0,2,300,94,3,300,94,4
979493,Sherrill,City,3071,1384,2,Oneida,Mohawk Valley Region,1,1300,94,1,1100,79,0,0,0,2,1300,94,3,1300,94,4
979494,Shinnecock Reservation,Tribal Community,662,256,1.3,Suffolk,Long Island Region,1,240,94,1,60,23,0,0,0,2,240,94,4,230,90,4
965160,Shoreham,Village,531,229,0.4,Suffolk,Long Island Region,1,220,96,1,210,92,1,0,0,3,220,96,4,220,96,4
965178,Shortsville,Village,1439,603,0.6,Ontario,Finger Lakes Region,1,580,96,1,580,96,0,0,0,2,580,96,5,580,96,4
979495,Sidney,Town,5774,2992,50.4,Delaware,Southern Tier Region,1,2600,87,2,2800,94,2,0,0,5,2800,94,6,2900,97,4
965212,Sidney,Village,3900,1903,2.4,Delaware,Southern Tier Region,1,1800,95,1,1800,95,2,0,0,4,1800,95,5,1800,95,4
970603,Silver Creek,Village,2656,1174,1.1,Chautauqua,Western NY Region,1,1100,94,1,1100,94,0,0,0,2,1100,94,4,1100,94,4
965285,Silver Springs,Village,782,367,1,Wyoming,Finger Lakes Region,1,350,95,1,350,95,0,0,0,2,350,95,2,350,95,4
965303,Sinclairville,Village,588,272,1.6,Chautauqua,Western NY Region,1,260,96,1,250,92,1,0,0,3,260,96,3,260,96,4
979496,Skaneateles,Town,7209,3524,48.8,Onondaga,Central NY Region,1,3100,88,2,2300,65,2,3200,91,4,3300,94,7,3400,96,4
965340,Skaneateles,Village,2450,1245,1.7,Onondaga,Central NY Region,1,1200,96,1,1000,80,2,1200,96,3,1200,96,3,1200,96,4
958934,Sleepy Hollow,Village,9870,3637,2.2,Westchester,Mid-Hudson Region,1,3500,96,2,3500,96,4,3300,91,6,3500,96,4,3500,96,4
965429,Sloan,Village,3661,1811,0.8,Erie,Western NY Region,1,1700,94,1,1700,94,2,0,0,4,1700,94,6,1700,94,4
965432,Sloatsburg,Village,3039,1102,2.5,Rockland,Mid-Hudson Region,1,1000,91,1,1000,91,2,90,8,3,1000,91,4,1000,91,4
979497,Smithfield,Town,1288,515,24.2,Madison,Central NY Region,1,250,49,3,440,85,0,0,0,4,480,93,5,490,95,4
979498,Smithtown,Town,117801,41381,110.4,Suffolk,Long Island Region,1,40100,97,2,37300,90,5,39200,95,7,40100,97,5,40100,97,4
979499,Smithville,Town,1330,740,50.8,Chenango,Southern Tier Region,1,220,30,1,710,96,0,0,0,2,710,96,5,700,95,4
979500,Smyrna,Town,1280,631,42,Chenango,Southern Tier Region,1,270,43,1,480,76,0,0,0,2,480,76,3,600,95,4
965545,Smyrna,Village,213,84,0.2,Chenango,Southern Tier Region,1,80,95,1,80,95,0,0,0,2,80,95,2,80,95,4
979501,Sodus,Town,8384,4158,69.1,Wayne,Finger Lakes Region,1,3800,91,1,3200,77,0,0,0,2,3900,94,4,4000,96,4
965619,Sodus,Village,1819,792,0.9,Wayne,Finger Lakes Region,1,760,96,1,750,95,0,0,0,2,760,96,3,760,96,4
965624,Sodus Point,Village,900,754,1.5,Wayne,Finger Lakes Region,1,730,97,1,650,86,0,0,0,2,730,97,3,710,94,4
979502,Solon,Town,1079,444,29.7,Cortland,Central NY Region,1,10,2,2,380,86,0,0,0,3,380,86,3,430,97,4
965631,Solvay,Village,6584,3234,1.6,Onondaga,Central NY Region,1,3100,96,1,2700,83,6,3100,96,7,3100,96,6,3100,96,4
979503,Somers,Town,20434,7982,32.1,Westchester,Mid-Hudson Region,2,7700,96,2,7000,88,4,4300,54,7,7700,96,4,7700,96,4
979504,Somerset,Town,2662,1141,37.2,Niagara,Western NY Region,1,910,80,1,1000,88,1,0,0,3,1000,88,4,1100,96,4
979505,Southampton,Town,56790,41759,297.9,Suffolk,Long Island Region,1,40500,97,1,38700,93,3,0,0,5,40500,97,5,40000,96,4
965893,Southampton,Village,3109,3314,7.6,Suffolk,Long Island Region,1,3200,97,1,3100,94,2,0,0,4,3200,97,4,3200,97,4
2109636,South Blooming Grove,Village,3234,1270,4.8,Orange,Mid-Hudson Region,2,1200,94,1,1200,94,1,0,0,4,1200,94,4,1200,94,4
979506,South Bristol,Town,1590,1342,42,Ontario,Finger Lakes Region,1,1200,89,1,1000,75,2,0,0,4,1200,89,4,1300,97,4
965727,South Corning,Village,1145,535,0.6,Steuben,Southern Tier Region,1,510,95,1,510,95,1,0,0,3,510,95,4,510,95,4
965735,South Dayton,Village,620,271,1,Cattaraugus,Western NY Region,1,260,96,1,0,0,0,0,0,2,260,96,2,260,96,4
979507,Southeast,Town,18404,7095,35.1,Putnam,Mid-Hudson Region,2,6800,96,1,6200,87,3,3700,52,5,6800,96,4,6800,96,4
9,Southern Tier Region,Economic Development Region,657909,307071,6251.2,"BROO, CHEM, CHEN, DELA, SCHU, STEU, TIOG, TOMP",Southern Tier Region,7,256000,83,9,263000,86,12,1000,0,23,286000,93,9,296000,96,4
965746,South Floral Park,Village,1764,569,0.1,Nassau,Long Island Region,1,550,97,2,550,97,1,550,97,3,550,97,4,550,97,4
970626,South Glens Falls,Village,3518,1691,1.5,Saratoga,Capital Region,1,1600,95,1,1600,95,0,0,0,2,1600,95,6,1600,95,4
965828,South Nyack,Village,3510,1292,0.6,Rockland,Mid-Hudson Region,1,1200,93,1,1200,93,4,1200,93,5,1200,93,4,1200,93,4
979508,Southold,Town,21968,15377,371.1,Suffolk,Long Island Region,1,14200,92,2,13900,90,2,0,0,5,14900,97,6,14600,95,4
979509,Southport,Town,10940,4522,46.8,Chemung,Southern Tier Region,1,4100,91,1,3900,86,1,0,0,3,4200,93,4,4300,95,4
979510,South Valley,Town,264,335,43.2,Cattaraugus,Western NY Region,0,0,0,1,170,51,0,0,0,1,170,51,3,320,96,4
979511,Spafford,Town,1686,1209,39.1,Onondaga,Central NY Region,1,790,65,2,700,58,1,220,18,3,930,77,7,1100,91,4
979512,Sparta,Town,1624,667,27.8,Livingston,Finger Lakes Region,1,640,96,1,640,96,1,0,0,3,640,96,3,640,96,4
965973,Speculator,Village,324,522,48.9,Hamilton,North Country Region,0,0,0,1,190,36,0,0,0,1,190,36,1,430,82,4
979513,Spencer,Town,3153,1435,49.7,Tioga,Southern Tier Region,1,1200,84,1,1300,91,2,0,0,3,1300,91,5,1300,91,4
965979,Spencer,Village,759,336,1,Tioga,Southern Tier Region,1,320,95,1,320,95,1,0,0,3,320,95,2,320,95,4
965988,Spencerport,Village,3601,1535,1.3,Monroe,Finger Lakes Region,1,1400,91,1,1400,91,2,0,0,4,1400,91,5,1400,91,4
979514,Springfield,Town,1358,827,45.2,Otsego,Mohawk Valley Region,1,570,69,1,350,42,0,0,0,2,660,80,5,800,97,4
979515,Springport,Town,2367,1225,26.9,Cayuga,Central NY Region,1,1000,82,1,1100,90,0,0,0,2,1100,90,5,1100,90,4
966090,Spring Valley,Village,31347,9374,2,Rockland,Mid-Hudson Region,1,9000,96,2,9000,96,5,8400,90,7,9000,96,4,9000,96,4
966106,Springville,Village,4296,1841,3.7,Erie,Western NY Region,1,1700,92,1,1700,92,1,0,0,3,1700,92,3,1700,92,4
979516,Springwater,Town,2439,1242,53.2,Livingston,Finger Lakes Region,1,840,68,1,1000,81,1,0,0,3,1100,89,3,1200,97,4
979517,Stafford,Town,2459,1151,31.3,Genesee,Finger Lakes Region,1,1000,87,2,800,70,1,0,0,4,1100,96,5,1100,96,4
979518,Stamford,Town,2267,1324,48.6,Delaware,Southern Tier Region,1,790,60,2,570,43,1,0,0,3,880,66,5,1200,91,4
966210,Stamford,Village,1119,660,1.3,Delaware,Southern Tier Region,1,640,97,1,630,95,0,0,0,2,640,97,3,640,97,4
979519,Stanford,Town,3823,1913,50.1,Dutchess,Mid-Hudson Region,1,1800,94,2,730,38,1,0,0,4,1800,94,6,1800,94,4
979520,Stark,Town,757,338,32.3,Herkimer,Mohawk Valley Region,0,0,0,2,200,59,0,0,0,2,200,59,4,320,95,4
979521,Starkey,Town,3573,1773,39.2,Yates,Finger Lakes Region,1,1500,85,1,1700,96,0,0,0,2,1700,96,4,1700,96,4
979447,St Armand,Town,1548,775,57.5,Essex,North Country Region,1,710,92,2,640,83,0,0,0,3,740,95,4,720,93,4
979522,Staten Island borough,Borough,468730,176656,102.3,Richmond,New York City,2,171000,97,2,171000,97,3,169000,96,6,171000,97,6,170000,96,4
979523,Stephentown,Town,2903,1482,57.7,Rensselaer,Capital Region,1,0,0,2,1400,94,0,0,0,3,1400,94,5,1400,94,4
979524,Sterling,Town,3040,1800,47,Cayuga,Central NY Region,1,1500,83,2,1500,83,0,0,0,3,1700,94,3,1700,94,4
974148,Steuben,County,98990,48875,1404,Steuben,Southern Tier Region,2,37500,77,4,37000,76,6,2800,6,11,43600,89,6,47300,97,4
979525,Steuben,Town,1100,480,42.9,Oneida,Mohawk Valley Region,1,10,2,2,450,94,1,0,0,4,450,94,5,460,96,4
966409,Stewart Manor,Village,1896,711,0.2,Nassau,Long Island Region,1,680,96,2,680,96,3,680,96,5,680,96,4,680,96,4
979526,Stillwater,Town,8287,3480,43.5,Saratoga,Capital Region,1,3300,95,1,3000,86,0,0,0,2,3300,95,6,3300,95,4
966435,Stillwater,Village,1738,740,1.4,Saratoga,Capital Region,1,710,96,1,610,82,0,0,0,2,710,96,6,710,96,4
979448,St Johnsville,Town,2631,1191,17.4,Montgomery,Mohawk Valley Region,1,1000,84,1,1000,84,0,0,0,2,1000,84,4,1100,92,4
963694,St Johnsville,Village,1732,782,0.9,Montgomery,Mohawk Valley Region,1,750,96,1,740,95,0,0,0,2,750,96,4,750,96,4
977309,St. Lawrence,County,111944,52133,2818.8,St. Lawrence,North Country Region,1,36700,70,4,38900,75,3,7400,14,8,46600,89,4,50100,96,4
979527,Stockbridge,Town,2103,860,31.8,Madison,Central NY Region,1,750,87,3,770,90,0,0,0,4,820,95,5,830,97,4
979528,Stockholm,Town,3665,1654,94.2,St. Lawrence,North Country Region,1,1100,67,2,1200,73,1,490,30,4,1500,91,3,1600,97,4
979529,Stockport,Town,2815,1224,13.1,Columbia,Capital Region,3,1100,90,2,1000,82,1,0,0,5,1100,90,5,1100,90,4
979530,Stockton,Town,2248,1141,47.7,Chautauqua,Western NY Region,1,730,64,3,1000,88,1,0,0,5,1100,96,3,1100,96,4
979531,Stony Creek,Town,767,585,82.7,Warren,Capital Region,0,0,0,2,400,68,0,0,0,2,400,68,3,230,39,4
979532,Stony Point,Town,15059,5569,31.6,Rockland,Mid-Hudson Region,1,5300,95,1,4800,86,4,5300,95,5,5300,95,4,5400,97,4
979533,Stratford,Town,610,546,76.7,Fulton,Mohawk Valley Region,0,0,0,1,160,29,0,0,0,1,160,29,2,450,82,4
979449,St. Regis Mohawk Reservation,Tribal Community,3228,1222,21,Franklin,North Country Region,1,0,0,0,0,0,0,0,0,1,0,0,2,1100,90,4
